order_id;customer_id;product_id;order_date;country;signup_date;category;product_name;quantity;unit_price;revenue;year_month
ORD001911;CUST0320;PROD013;2025-02-16;belgium;2025-03-24;fitness;running belt;3,0;16,99;50,97;2025-02
ORD001253;CUST0119;PROD004;2025-02-16;spain;2024-06-27;electronics;laptop stand;2,0;34,99;69,98;2025-02
ORD002133;CUST0022;PROD027;2025-02-17;spain;2023-04-25;stationery;desk calendar;1,0;10,99;10,99;2025-02
ORD001872;CUST0398;PROD052;2025-02-17;france;2023-03-28;baby;baby board book;1,0;8,99;8,99;2025-02
ORD002337;CUST0412;PROD026;2025-02-17;spain;2023-06-04;stationery;a5 sketchbook;1,0;9,99;9,99;2025-02
ORD001074;CUST0071;PROD047;2025-02-17;france;2024-08-07;accessories;phone case;2,0;13,99;27,98;2025-02
ORD002315;CUST0403;PROD008;2025-02-17;spain;2025-01-11;electronics;webcam hd;1,0;49,99;49,99;2025-02
ORD001967;CUST0440;PROD027;2025-02-17;france;2025-11-07;stationery;desk calendar;2,0;10,99;21,98;2025-02
ORD000997;CUST0333;PROD022;2025-02-17;italy;2025-04-29;home;glass food containers;2,0;27,99;55,98;2025-02
ORD000449;CUST0338;PROD005;2025-02-17;spain;2025-01-04;electronics;portable charger;1,0;39,99;39,99;2025-02
ORD001991;CUST0152;PROD010;2025-02-17;spain;2024-05-04;fitness;resistance bands set;1,0;19,99;19,99;2025-02
ORD001914;CUST0226;PROD046;2025-02-18;france;2025-05-28;accessories;baseball cap;1,0;15,99;15,99;2025-02
ORD000174;CUST0276;PROD040;2025-02-18;france;2025-02-19;grocery;olive oil 500ml;1,0;12,99;12,99;2025-02
ORD000747;CUST0031;PROD004;2025-02-18;france;2023-05-11;electronics;laptop stand;1,0;34,99;34,99;2025-02
ORD001639;CUST0082;PROD010;2025-02-18;spain;2024-10-05;fitness;resistance bands set;1,0;19,99;19,99;2025-02
ORD000113;CUST0048;PROD039;2025-02-18;italy;2024-02-16;grocery;protein granola;2,0;6,99;13,98;2025-02
ORD002153;CUST0484;PROD052;2025-02-18;united kingdom;2023-08-01;baby;baby board book;1,0;8,99;8,99;2025-02
ORD000831;CUST0311;PROD021;2025-02-18;france;2023-03-22;home;kitchen scale;1,0;21,99;21,99;2025-02
ORD002310;CUST0378;PROD038;2025-02-19;spain;2024-07-01;grocery;premium coffee beans;2,0;15,99;31,98;2025-02
ORD000660;CUST0388;PROD025;2025-02-19;spain;2024-07-13;stationery;sticky notes pack;1,0;4,99;4,99;2025-02
ORD000065;CUST0058;PROD004;2025-02-19;france;2025-06-01;electronics;laptop stand;3,0;34,99;104,97;2025-02
ORD002264;CUST0191;PROD001;2025-02-19;belgium;2025-12-04;electronics;wireless mouse;2,0;24,99;49,98;2025-02
ORD001255;CUST0124;PROD034;2025-02-19;france;2024-02-08;beauty;body lotion;4,0;14,99;59,96;2025-02
ORD001838;CUST0150;PROD040;2025-02-19;germany;2025-08-30;grocery;olive oil 500ml;3,0;12,99;38,97;2025-02
ORD000193;CUST0032;PROD028;2025-02-19;germany;2025-08-16;stationery;highlighter set;2,0;7,99;15,98;2025-02
ORD000292;CUST0248;PROD052;2025-02-19;france;2023-11-26;baby;baby board book;2,0;8,99;17,98;2025-02
ORD002034;CUST0072;PROD021;2025-02-19;spain;2025-09-23;home;kitchen scale;2,0;21,99;43,98;2025-02
ORD001155;CUST0063;PROD007;2025-02-20;spain;2025-08-05;electronics;smart led bulb;1,0;14,99;14,99;2025-02
ORD000419;CUST0080;PROD006;2025-02-20;france;2023-06-17;electronics;mechanical keyboard;2,0;89,99;179,98;2025-02
ORD001359;CUST0240;PROD039;2025-02-20;netherlands;2023-03-23;grocery;protein granola;1,0;6,99;6,99;2025-02
ORD000076;CUST0018;PROD029;2025-02-20;italy;2024-06-30;beauty;vitamin c serum;2,0;18,99;37,98;2025-02
ORD002185;CUST0070;PROD047;2025-02-20;portugal;2024-06-27;accessories;phone case;2,0;13,99;27,98;2025-02
ORD000560;CUST0413;PROD027;2025-02-21;germany;2025-10-08;stationery;desk calendar;3,0;10,99;32,97;2025-02
ORD002108;CUST0474;PROD045;2025-02-22;spain;2023-05-09;accessories;sunglasses;5,0;24,99;124,94999999999999;2025-02
ORD001589;CUST0468;PROD010;2025-02-22;united kingdom;2023-10-12;fitness;resistance bands set;2,0;19,99;39,98;2025-02
ORD000771;CUST0369;PROD037;2025-02-22;germany;2023-09-24;grocery;dark chocolate 70%;3,0;3,99;11,97;2025-02
ORD000481;CUST0139;PROD043;2025-02-22;france;2025-07-21;accessories;leather wallet;3,0;29,99;89,97;2025-02
ORD000373;CUST0067;PROD039;2025-02-22;spain;2024-04-29;grocery;protein granola;1,0;6,99;6,99;2025-02
ORD000772;CUST0237;PROD012;2025-02-22;france;2024-08-14;fitness;stainless water bottle;2,0;18,99;37,98;2025-02
ORD001754;CUST0137;PROD038;2025-02-22;spain;2024-02-12;grocery;premium coffee beans;1,0;15,99;15,99;2025-02
ORD001207;CUST0266;PROD047;2025-02-22;spain;2023-05-23;accessories;phone case;2,0;13,99;27,98;2025-02
ORD002007;CUST0099;PROD053;2025-02-22;germany;2025-06-23;baby;stacking cups toy;2,0;13,99;27,98;2025-02
ORD000506;CUST0231;PROD041;2025-02-23;france;2025-08-20;grocery;almond butter;1,0;9,99;9,99;2025-02
ORD000815;CUST0218;PROD054;2025-02-23;belgium;2024-01-13;baby;baby bath towel;1,0;18,99;18,99;2025-02
ORD001905;CUST0190;PROD034;2025-02-24;italy;2025-07-30;beauty;body lotion;1,0;14,99;14,99;2025-02
ORD001198;CUST0422;PROD045;2025-02-24;germany;2025-08-05;accessories;sunglasses;1,0;24,99;24,99;2025-02
ORD002399;CUST0339;PROD006;2025-02-24;belgium;2023-09-08;electronics;mechanical keyboard;1,0;89,99;89,99;2025-02
ORD000197;CUST0352;PROD020;2025-02-26;italy;2025-11-17;home;reusable shopping bags;3,0;13,99;41,97;2025-02
ORD001644;CUST0492;PROD043;2025-02-26;spain;2025-08-27;accessories;leather wallet;1,0;29,99;29,99;2025-02
ORD001004;CUST0300;PROD035;2025-02-27;italy;2024-09-04;beauty;shampoo bar;2,0;9,99;19,98;2025-02
ORD000624;CUST0268;PROD032;2025-02-28;netherlands;2024-07-01;beauty;lip balm trio;3,0;8,99;26,97;2025-02
ORD001517;CUST0179;PROD015;2025-03-01;united kingdom;2023-08-23;fitness;gym towel;1,0;8,99;8,99;2025-03
ORD001307;CUST0304;PROD038;2025-03-01;spain;2024-08-27;grocery;premium coffee beans;1,0;15,99;15,99;2025-03
ORD000617;CUST0249;PROD033;2025-03-01;italy;2024-08-13;beauty;makeup brush set;1,0;19,99;19,99;2025-03
ORD002285;CUST0208;PROD046;2025-03-01;france;2024-01-30;accessories;baseball cap;2,0;15,99;31,98;2025-03
ORD002231;CUST0009;PROD005;2025-03-01;spain;2024-11-20;electronics;portable charger;2,0;39,99;79,98;2025-03
ORD001948;CUST0138;PROD052;2025-03-02;italy;2025-08-31;baby;baby board book;1,0;8,99;8,99;2025-03
ORD001801;CUST0241;PROD010;2025-03-02;spain;2024-05-27;fitness;resistance bands set;3,0;19,99;59,97;2025-03
ORD002322;CUST0091;PROD036;2025-03-02;portugal;2024-09-05;grocery;organic green tea;1,0;7,99;7,99;2025-03
ORD001924;CUST0273;PROD012;2025-03-02;ireland;2024-01-22;fitness;stainless water bottle;2,0;18,99;37,98;2025-03
ORD001972;CUST0040;PROD020;2025-03-02;portugal;2025-12-22;home;reusable shopping bags;2,0;13,99;27,98;2025-03
ORD001895;CUST0119;PROD016;2025-03-02;spain;2024-06-27;home;ceramic coffee mug;2,0;11,99;23,98;2025-03
ORD000756;CUST0105;PROD019;2025-03-03;italy;2024-05-26;home;desk organizer;1,0;17,99;17,99;2025-03
ORD001445;CUST0458;PROD002;2025-03-03;italy;2023-07-30;electronics;bluetooth headphones;1,0;59,99;59,99;2025-03
ORD001732;CUST0356;PROD020;2025-03-03;france;2025-04-02;home;reusable shopping bags;1,0;13,99;13,99;2025-03
ORD000225;CUST0410;PROD003;2025-03-03;spain;2023-10-30;electronics;usb-c cable 1m;1,0;9,99;9,99;2025-03
ORD000228;CUST0170;PROD014;2025-03-04;spain;2025-02-15;fitness;jump rope;5,0;12,99;64,95;2025-03
ORD002362;CUST0041;PROD024;2025-03-04;spain;2025-09-27;stationery;ballpoint pen set;2,0;6,99;13,98;2025-03
ORD000647;CUST0022;PROD021;2025-03-04;spain;2023-04-25;home;kitchen scale;2,0;21,99;43,98;2025-03
ORD002205;CUST0471;PROD011;2025-03-04;france;2025-12-16;fitness;foam roller;1,0;22,99;22,99;2025-03
ORD001042;CUST0406;PROD002;2025-03-04;spain;2024-11-26;electronics;bluetooth headphones;1,0;59,99;59,99;2025-03
ORD001123;CUST0470;PROD026;2025-03-04;netherlands;2024-03-17;stationery;a5 sketchbook;2,0;9,99;19,98;2025-03
ORD000677;CUST0041;PROD028;2025-03-05;spain;2025-09-27;stationery;highlighter set;2,0;7,99;15,98;2025-03
ORD001239;CUST0181;PROD042;2025-03-05;germany;2024-09-30;accessories;canvas backpack;2,0;39,99;79,98;2025-03
ORD000508;CUST0092;PROD050;2025-03-05;spain;2023-10-03;baby;silicone bib set;2,0;14,99;29,98;2025-03
ORD002070;CUST0156;PROD040;2025-03-05;france;2025-04-14;grocery;olive oil 500ml;4,0;12,99;51,96;2025-03
ORD001751;CUST0045;PROD037;2025-03-06;spain;2023-09-15;grocery;dark chocolate 70%;1,0;3,99;3,99;2025-03
ORD000204;CUST0466;PROD012;2025-03-07;united kingdom;2024-11-17;fitness;stainless water bottle;1,0;18,99;18,99;2025-03
ORD001819;CUST0048;PROD040;2025-03-07;italy;2024-02-16;grocery;olive oil 500ml;1,0;12,99;12,99;2025-03
ORD000493;CUST0055;PROD009;2025-03-07;spain;2025-09-21;fitness;yoga mat;1,0;29,99;29,99;2025-03
ORD001062;CUST0304;PROD045;2025-03-07;spain;2024-08-27;accessories;sunglasses;1,0;24,99;24,99;2025-03
ORD002344;CUST0371;PROD020;2025-03-08;netherlands;2025-05-16;home;reusable shopping bags;4,0;13,99;55,96;2025-03
ORD000345;CUST0316;PROD054;2025-03-08;spain;2023-12-03;baby;baby bath towel;1,0;18,99;18,99;2025-03
ORD000679;CUST0023;PROD005;2025-03-09;france;2024-10-08;electronics;portable charger;1,0;39,99;39,99;2025-03
ORD001542;CUST0390;PROD021;2025-03-09;germany;2025-09-23;home;kitchen scale;1,0;21,99;21,99;2025-03
ORD000833;CUST0394;PROD006;2025-03-09;spain;2023-09-03;electronics;mechanical keyboard;1,0;89,99;89,99;2025-03
ORD001451;CUST0389;PROD053;2025-03-09;france;2024-12-07;baby;stacking cups toy;2,0;13,99;27,98;2025-03
ORD000629;CUST0123;PROD042;2025-03-10;germany;2023-01-04;accessories;canvas backpack;6,0;39,99;239,94;2025-03
ORD000538;CUST0314;PROD022;2025-03-10;spain;2024-02-16;home;glass food containers;1,0;27,99;27,99;2025-03
ORD000672;CUST0191;PROD050;2025-03-10;belgium;2025-12-04;baby;silicone bib set;1,0;14,99;14,99;2025-03
ORD001457;CUST0440;PROD025;2025-03-10;france;2025-11-07;stationery;sticky notes pack;1,0;4,99;4,99;2025-03
ORD000001;CUST0165;PROD007;2025-03-10;ireland;2023-09-19;electronics;smart led bulb;1,0;14,99;14,99;2025-03
ORD002198;CUST0093;PROD049;2025-03-10;spain;2023-11-15;baby;baby blanket;2,0;22,99;45,98;2025-03
ORD002164;CUST0346;PROD052;2025-03-10;germany;2023-09-24;baby;baby board book;2,0;8,99;17,98;2025-03
ORD000592;CUST0464;PROD026;2025-03-11;france;2024-04-27;stationery;a5 sketchbook;2,0;9,99;19,98;2025-03
ORD000017;CUST0479;PROD046;2025-03-11;germany;2025-12-13;accessories;baseball cap;1,0;15,99;15,99;2025-03
ORD000983;CUST0489;PROD025;2025-03-11;spain;2025-07-26;stationery;sticky notes pack;2,0;4,99;9,98;2025-03
ORD000923;CUST0092;PROD014;2025-03-12;spain;2023-10-03;fitness;jump rope;2,0;12,99;25,98;2025-03
ORD001531;CUST0158;PROD029;2025-03-12;netherlands;2023-02-10;beauty;vitamin c serum;1,0;18,99;18,99;2025-03
ORD001651;CUST0369;PROD017;2025-03-12;germany;2023-09-24;home;cotton bedsheet set;2,0;44,99;89,98;2025-03
ORD000850;CUST0480;PROD013;2025-03-12;germany;2025-11-05;fitness;running belt;1,0;16,99;16,99;2025-03
ORD002387;CUST0208;PROD004;2025-03-12;france;2024-01-30;electronics;laptop stand;1,0;34,99;34,99;2025-03
ORD002357;CUST0398;PROD046;2025-03-12;france;2023-03-28;accessories;baseball cap;2,0;15,99;31,98;2025-03
ORD002098;CUST0204;PROD047;2025-03-12;france;2024-05-13;accessories;phone case;2,0;13,99;27,98;2025-03
ORD000961;CUST0096;PROD046;2025-03-12;spain;2023-04-15;accessories;baseball cap;1,0;15,99;15,99;2025-03
ORD001321;CUST0447;PROD015;2025-03-13;netherlands;2024-01-06;fitness;gym towel;2,0;8,99;17,98;2025-03
ORD001541;CUST0064;PROD047;2025-03-13;united kingdom;2025-06-26;accessories;phone case;2,0;13,99;27,98;2025-03
ORD000690;CUST0356;PROD038;2025-03-13;france;2025-04-02;grocery;premium coffee beans;5,0;15,99;79,95;2025-03
ORD002064;CUST0316;PROD034;2025-03-13;spain;2023-12-03;beauty;body lotion;4,0;14,99;59,96;2025-03
ORD002262;CUST0038;PROD025;2025-03-14;netherlands;2024-09-03;stationery;sticky notes pack;4,0;4,99;19,96;2025-03
ORD000238;CUST0041;PROD044;2025-03-14;spain;2025-09-27;accessories;travel pouch;1,0;17,99;17,99;2025-03
ORD002288;CUST0389;PROD052;2025-03-14;france;2024-12-07;baby;baby board book;2,0;8,99;17,98;2025-03
ORD000002;CUST0180;PROD029;2025-03-15;spain;2024-09-29;beauty;vitamin c serum;1,0;18,99;18,99;2025-03
ORD002168;CUST0006;PROD010;2025-03-15;spain;2025-05-09;fitness;resistance bands set;2,0;19,99;39,98;2025-03
ORD000976;CUST0489;PROD008;2025-03-15;spain;2025-07-26;electronics;webcam hd;1,0;49,99;49,99;2025-03
ORD000675;CUST0456;PROD039;2025-03-15;netherlands;2023-10-11;grocery;protein granola;1,0;6,99;6,99;2025-03
ORD001222;CUST0356;PROD021;2025-03-15;france;2025-04-02;home;kitchen scale;1,0;21,99;21,99;2025-03
ORD002223;CUST0492;PROD033;2025-03-15;spain;2025-08-27;beauty;makeup brush set;1,0;19,99;19,99;2025-03
ORD001633;CUST0013;PROD045;2025-03-15;germany;2025-01-10;accessories;sunglasses;1,0;24,99;24,99;2025-03
ORD001504;CUST0064;PROD054;2025-03-15;united kingdom;2025-06-26;baby;baby bath towel;4,0;18,99;75,96;2025-03
ORD000661;CUST0364;PROD037;2025-03-15;united kingdom;2025-05-01;grocery;dark chocolate 70%;2,0;3,99;7,98;2025-03
ORD001416;CUST0236;PROD024;2025-03-16;spain;2023-05-27;stationery;ballpoint pen set;1,0;6,99;6,99;2025-03
ORD000589;CUST0056;PROD010;2025-03-16;spain;2025-08-26;fitness;resistance bands set;1,0;19,99;19,99;2025-03
ORD001674;CUST0483;PROD032;2025-03-17;france;2023-05-19;beauty;lip balm trio;3,0;8,99;26,97;2025-03
ORD001411;CUST0197;PROD044;2025-03-17;germany;2024-01-08;accessories;travel pouch;1,0;17,99;17,99;2025-03
ORD001587;CUST0007;PROD001;2025-03-17;united kingdom;2023-01-14;electronics;wireless mouse;1,0;24,99;24,99;2025-03
ORD001355;CUST0351;PROD014;2025-03-17;germany;2023-05-11;fitness;jump rope;3,0;12,99;38,97;2025-03
ORD000843;CUST0289;PROD005;2025-03-18;ireland;2025-06-07;electronics;portable charger;1,0;39,99;39,99;2025-03
ORD001976;CUST0209;PROD048;2025-03-18;spain;2024-01-15;accessories;tote bag;1,0;12,99;12,99;2025-03
ORD001333;CUST0011;PROD047;2025-03-18;united kingdom;2023-03-30;accessories;phone case;1,0;13,99;13,99;2025-03
ORD001193;CUST0044;PROD023;2025-03-18;ireland;2023-05-22;stationery;daily planner notebook;1,0;12,99;12,99;2025-03
ORD001392;CUST0166;PROD024;2025-03-19;italy;2025-03-17;stationery;ballpoint pen set;2,0;6,99;13,98;2025-03
ORD001389;CUST0108;PROD045;2025-03-19;netherlands;2023-12-29;accessories;sunglasses;1,0;24,99;24,99;2025-03
ORD001992;CUST0053;PROD019;2025-03-19;spain;2023-05-01;home;desk organizer;1,0;17,99;17,99;2025-03
ORD000211;CUST0163;PROD052;2025-03-19;spain;2025-09-21;baby;baby board book;2,0;8,99;17,98;2025-03
ORD001466;CUST0137;PROD036;2025-03-20;spain;2024-02-12;grocery;organic green tea;1,0;7,99;7,99;2025-03
ORD002121;CUST0083;PROD031;2025-03-20;germany;2024-09-06;beauty;spf 50 sunscreen;1,0;21,99;21,99;2025-03
ORD002203;CUST0452;PROD023;2025-03-20;portugal;2025-08-18;stationery;daily planner notebook;1,0;12,99;12,99;2025-03
ORD002244;CUST0236;PROD051;2025-03-20;spain;2023-05-27;baby;wooden teether;1,0;10,99;10,99;2025-03
ORD000620;CUST0233;PROD012;2025-03-20;portugal;2024-04-23;fitness;stainless water bottle;1,0;18,99;18,99;2025-03
ORD000383;CUST0003;PROD052;2025-03-21;italy;2023-06-28;baby;baby board book;1,0;8,99;8,99;2025-03
ORD001089;CUST0472;PROD016;2025-03-21;france;2024-05-01;home;ceramic coffee mug;1,0;11,99;11,99;2025-03
ORD000039;CUST0370;PROD040;2025-03-21;italy;2024-11-06;grocery;olive oil 500ml;2,0;12,99;25,98;2025-03
ORD001661;CUST0429;PROD038;2025-03-21;france;2025-01-15;grocery;premium coffee beans;1,0;15,99;15,99;2025-03
ORD000095;CUST0119;PROD005;2025-03-21;spain;2024-06-27;electronics;portable charger;2,0;39,99;79,98;2025-03
ORD001965;CUST0166;PROD015;2025-03-21;italy;2025-03-17;fitness;gym towel;1,0;8,99;8,99;2025-03
ORD001655;CUST0495;PROD030;2025-03-21;united kingdom;2023-09-12;beauty;hydrating face cream;2,0;24,99;49,98;2025-03
ORD002166;CUST0024;PROD039;2025-03-21;spain;2024-10-06;grocery;protein granola;4,0;6,99;27,96;2025-03
ORD001076;CUST0308;PROD001;2025-03-21;spain;2024-12-22;electronics;wireless mouse;2,0;24,99;49,98;2025-03
ORD000606;CUST0295;PROD035;2025-03-22;italy;2025-02-22;beauty;shampoo bar;1,0;9,99;9,99;2025-03
ORD000615;CUST0473;PROD003;2025-03-22;italy;2025-05-09;electronics;usb-c cable 1m;1,0;9,99;9,99;2025-03
ORD000324;CUST0039;PROD012;2025-03-22;spain;2024-02-12;fitness;stainless water bottle;5,0;18,99;94,94999999999999;2025-03
ORD002392;CUST0030;PROD033;2025-03-22;united kingdom;2023-11-24;beauty;makeup brush set;2,0;19,99;39,98;2025-03
ORD000664;CUST0458;PROD019;2025-03-22;italy;2023-07-30;home;desk organizer;1,0;17,99;17,99;2025-03
ORD001610;CUST0115;PROD005;2025-03-23;france;2025-03-27;electronics;portable charger;2,0;39,99;79,98;2025-03
ORD000198;CUST0128;PROD023;2025-03-23;germany;2024-08-28;stationery;daily planner notebook;1,0;12,99;12,99;2025-03
ORD002318;CUST0049;PROD025;2025-03-23;france;2025-02-03;stationery;sticky notes pack;2,0;4,99;9,98;2025-03
ORD000989;CUST0108;PROD047;2025-03-23;netherlands;2023-12-29;accessories;phone case;4,0;13,99;55,96;2025-03
ORD001731;CUST0459;PROD049;2025-03-23;france;2023-09-13;baby;baby blanket;1,0;22,99;22,99;2025-03
ORD000234;CUST0342;PROD007;2025-03-23;united kingdom;2023-09-15;electronics;smart led bulb;1,0;14,99;14,99;2025-03
ORD001357;CUST0425;PROD031;2025-03-23;belgium;2023-11-05;beauty;spf 50 sunscreen;1,0;21,99;21,99;2025-03
ORD002081;CUST0284;PROD030;2025-03-23;netherlands;2023-06-14;beauty;hydrating face cream;1,0;24,99;24,99;2025-03
ORD000422;CUST0277;PROD012;2025-03-23;germany;2023-11-08;fitness;stainless water bottle;2,0;18,99;37,98;2025-03
ORD002374;CUST0014;PROD039;2025-03-24;italy;2023-04-04;grocery;protein granola;2,0;6,99;13,98;2025-03
ORD000063;CUST0311;PROD024;2025-03-24;france;2023-03-22;stationery;ballpoint pen set;1,0;6,99;6,99;2025-03
ORD000221;CUST0040;PROD016;2025-03-24;portugal;2025-12-22;home;ceramic coffee mug;1,0;11,99;11,99;2025-03
ORD002092;CUST0331;PROD030;2025-03-24;france;2023-10-05;beauty;hydrating face cream;2,0;24,99;49,98;2025-03
ORD001611;CUST0132;PROD044;2025-03-24;germany;2024-10-21;accessories;travel pouch;2,0;17,99;35,98;2025-03
ORD000786;CUST0099;PROD031;2025-03-24;germany;2025-06-23;beauty;spf 50 sunscreen;1,0;21,99;21,99;2025-03
ORD001308;CUST0302;PROD018;2025-03-24;netherlands;2025-02-26;home;scented candle;4,0;15,99;63,96;2025-03
ORD001937;CUST0414;PROD041;2025-03-24;italy;2025-07-08;grocery;almond butter;2,0;9,99;19,98;2025-03
ORD000237;CUST0230;PROD012;2025-03-25;france;2023-01-06;fitness;stainless water bottle;4,0;18,99;75,96;2025-03
ORD000763;CUST0444;PROD026;2025-03-25;germany;2023-07-27;stationery;a5 sketchbook;1,0;9,99;9,99;2025-03
ORD000260;CUST0124;PROD004;2025-03-25;france;2024-02-08;electronics;laptop stand;3,0;34,99;104,97;2025-03
ORD001489;CUST0035;PROD051;2025-03-25;france;2024-08-24;baby;wooden teether;2,0;10,99;21,98;2025-03
ORD000993;CUST0406;PROD038;2025-03-25;spain;2024-11-26;grocery;premium coffee beans;3,0;15,99;47,97;2025-03
ORD002284;CUST0152;PROD046;2025-03-26;spain;2024-05-04;accessories;baseball cap;4,0;15,99;63,96;2025-03
ORD002333;CUST0015;PROD017;2025-03-26;netherlands;2023-06-13;home;cotton bedsheet set;1,0;44,99;44,99;2025-03
ORD002259;CUST0070;PROD018;2025-03-27;portugal;2024-06-27;home;scented candle;3,0;15,99;47,97;2025-03
ORD001927;CUST0407;PROD029;2025-03-27;germany;2023-06-06;beauty;vitamin c serum;1,0;18,99;18,99;2025-03
ORD000921;CUST0143;PROD054;2025-03-27;united kingdom;2023-08-07;baby;baby bath towel;1,0;18,99;18,99;2025-03
ORD001439;CUST0091;PROD026;2025-03-28;portugal;2024-09-05;stationery;a5 sketchbook;1,0;9,99;9,99;2025-03
ORD000577;CUST0223;PROD001;2025-03-28;italy;2025-05-02;electronics;wireless mouse;1,0;24,99;24,99;2025-03
ORD000495;CUST0310;PROD031;2025-03-28;italy;2023-10-08;beauty;spf 50 sunscreen;2,0;21,99;43,98;2025-03
ORD000058;CUST0328;PROD026;2025-03-28;italy;2024-09-10;stationery;a5 sketchbook;3,0;9,99;29,97;2025-03
ORD002077;CUST0264;PROD048;2025-03-28;france;2023-10-24;accessories;tote bag;2,0;12,99;25,98;2025-03
ORD000066;CUST0267;PROD029;2025-03-28;france;2025-04-29;beauty;vitamin c serum;1,0;18,99;18,99;2025-03
ORD000408;CUST0323;PROD034;2025-03-28;germany;2024-06-20;beauty;body lotion;1,0;14,99;14,99;2025-03
ORD001806;CUST0256;PROD009;2025-03-28;portugal;2023-09-26;fitness;yoga mat;3,0;29,99;89,97;2025-03
ORD002123;CUST0145;PROD034;2025-03-28;germany;2023-09-06;beauty;body lotion;2,0;14,99;29,98;2025-03
ORD001690;CUST0168;PROD036;2025-03-28;spain;2025-08-03;grocery;organic green tea;1,0;7,99;7,99;2025-03
ORD002257;CUST0188;PROD032;2025-03-28;netherlands;2023-01-26;beauty;lip balm trio;3,0;8,99;26,97;2025-03
ORD000269;CUST0367;PROD012;2025-03-28;netherlands;2023-07-06;fitness;stainless water bottle;2,0;18,99;37,98;2025-03
ORD000249;CUST0269;PROD037;2025-03-28;netherlands;2024-09-03;grocery;dark chocolate 70%;1,0;3,99;3,99;2025-03
ORD001353;CUST0281;PROD027;2025-03-28;france;2023-10-23;stationery;desk calendar;1,0;10,99;10,99;2025-03
ORD001808;CUST0111;PROD028;2025-04-01;france;2023-08-10;stationery;highlighter set;2,0;7,99;15,98;2025-04
ORD001826;CUST0223;PROD031;2025-04-01;italy;2025-05-02;beauty;spf 50 sunscreen;1,0;21,99;21,99;2025-04
ORD000877;CUST0328;PROD015;2025-04-01;italy;2024-09-10;fitness;gym towel;2,0;8,99;17,98;2025-04
ORD001364;CUST0402;PROD015;2025-04-01;united kingdom;2023-12-18;fitness;gym towel;6,0;8,99;53,94;2025-04
ORD001568;CUST0440;PROD040;2025-04-01;france;2025-11-07;grocery;olive oil 500ml;1,0;12,99;12,99;2025-04
ORD001008;CUST0485;PROD034;2025-04-02;spain;2024-11-11;beauty;body lotion;4,0;14,99;59,96;2025-04
ORD000940;CUST0465;PROD043;2025-04-02;spain;2024-04-04;accessories;leather wallet;6,0;29,99;179,94;2025-04
ORD002197;CUST0005;PROD045;2025-04-02;germany;2023-02-24;accessories;sunglasses;4,0;24,99;99,96;2025-04
